"","zip","city","state","metro","county_name","x2020_01"
"12899","73460","Tishomingo","OK","","Johnston County",76234
"12900","67215","Wichita","KS","Wichita","Sedgwick County",177907
"12901","15909","East Taylor Township","PA","Johnstown","Cambria County",84131
"12902","76259","Ponder","TX","Dallas-Fort Worth-Arlington","Denton County",244931
"12903","43344","Richwood","OH","Columbus","Union County",154700
"12904","14136","Silver Creek","NY","Jamestown-Dunkirk-Fredonia","Chautauqua County",116438
"12905","15330","Nottingham Township","PA","Pittsburgh","Washington County",295371
"12906","35739","Ardmore","AL","Huntsville","Limestone County",141764
"12907","3461","Rindge","NH","Keene","Cheshire County",256809
"12908","47243","Hanover","IN","Madison","Jefferson County",123442
"12909","8202","Avalon","NJ","Ocean City","Cape May County",1558163
"12910","49265","Onsted","MI","Adrian","Lenawee County",213031
"12911","37692","Unicoi","TN","Johnson City","Unicoi County",160437
"12912","19362","West Nottingham Township","PA","Philadelphia-Camden-Wilmington","Chester County",278187
"12913","24368","Rural Retreat","VA","","Wythe County",134071
"12914","44262","Munroe Falls","OH","Akron","Summit County",178302
"12915","13166","Town Of Brutus","NY","Auburn","Cayuga County",135355
"12916","21638","Grasonville","MD","Baltimore-Columbia-Towson","Queen Annes County",402822
"12917","71486","Zwolle","LA","","Sabine Parish",114734
"12918","16314","Wayne Township","PA","Meadville","Crawford County",115262
"12919","55071","Saint Paul Park","MN","Minneapolis-St. Paul-Bloomington","Washington County",232218
"12920","14551","Sodus Point","NY","Rochester","Wayne County",106336
"12921","71943","Glenwood","AR","","Pike County",99838
"12922","45318","Covington","OH","Dayton","Miami County",141401
"12923","16229","South Buffalo Township","PA","Pittsburgh","Armstrong County",144413
"12924","3784","Lebanon","NH","Claremont-Lebanon","Grafton County",275725
"12925","78390","Taft","TX","Corpus Christi","San Patricio County",95656
"12926","72732","Garfield","AR","Fayetteville-Springdale-Rogers","Benton County",238610
"12927","33838","Dundee","FL","Lakeland-Winter Haven","Polk County",176011
"12928","3307","Loudon","NH","Concord","Merrimack County",279794
"12929","28578","Seven Springs","NC","Goldsboro","Wayne County",102885
"12930","38468","Leoma","TN","Lawrenceburg","Lawrence County",130756
"12931","95236","Linden","CA","Stockton-Lodi","San Joaquin County",509874
"12932","74730","Calera","OK","Durant","Bryan County",119293
"12933","56484","Walker","MN","Brainerd","Cass County",202762
"12934","11940","East Moriches","NY","New York-Newark-Jersey City","Suffolk County",456270
"12935","5346","Westminster","VT","","Windham County",230324
"12936","59417","Browning","MT","","Glacier County",91516
"12937","15033","Donora","PA","Pittsburgh","Washington County",36959
"12938","19543","Caernarvon Township","PA","Reading","Berks County",281305
"12939","27299","Linwood","NC","Winston-Salem","Davidson County",141070
"12940","95423","Clearlake Oaks","CA","Clearlake","Lake County",197998
"12941","17090","Carroll Township","PA","Harrisburg-Carlisle","Perry County",224540
"12942","96779","Paia","HI","Kahului-Wailuku-Lahaina","Maui County",801826
"12943","18925","Buckingham Township","PA","Philadelphia-Camden-Wilmington","Bucks County",483929
"12944","26250","Belington","WV","","Barbour County",72656
"12945","17555","Caernarvon Township","PA","Lancaster","Lancaster County",296514
"12946","86324","Clarkdale","AZ","Prescott","Yavapai County",277048
"12947","62644","Havana","IL","","Mason County",67646
"12948","16833","Curwensville","PA","DuBois","Clearfield County",87301
"12949","28746","Lake Lure","NC","Forest City","Rutherford County",276905
"12950","39145","Pelahatchie","MS","Jackson","Rankin County",147685
"12951","11786","Shoreham","NY","New York-Newark-Jersey City","Suffolk County",476604
"12952","95626","Elverta","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",354906
"12953","49045","Decatur","MI","Kalamazoo-Portage","Van Buren County",130100
"12954","3470","Winchester","NH","Keene","Cheshire County",178473
"12955","70657","Ragley","LA","DeRidder","Beauregard Parish",172188
"12956","48881","Saranac","MI","Ionia","Ionia County",173462
"12957","33946","Port Charlotte","FL","Punta Gorda","Charlotte County",415478
"12958","23030","Charles City","VA","Richmond","Charles City County",190796
"12959","30434","Louisville","GA","","Jefferson County",73970
"12960","56143","Jackson","MN","","Jackson County",116742
"12961","74029","Dewey","OK","Bartlesville","Washington County",70238
"12962","76272","Valley View","TX","Gainesville","Cooke County",289583
"12963","70343","Bourg","LA","Houma-Thibodaux","Terrebonne Parish",194767
"12964","39216","Jackson","MS","Jackson","Hinds County",157156
"12965","24066","Buchanan","VA","Roanoke","Botetourt County",165440
"12966","21776","New Windsor","MD","Baltimore-Columbia-Towson","Carroll County",341599
"12967","49682","Suttons Bay","MI","Traverse City","Leelanau County",332860
"12968","71929","Bismarck","AR","Malvern","Hot Spring County",144070
"12969","8049","Magnolia","NJ","Philadelphia-Camden-Wilmington","Camden County",164912
"12970","55963","Pine Island","MN","Red Wing","Goodhue County",249391
"12971","2142","Cambridge","MA","Boston-Cambridge-Newton","Middlesex County",1193432
"12972","5060","Randolph","VT","Claremont-Lebanon","Orange County",191990
"12973","14572","Town of Wayland","NY","Corning","Steuben County",99434
"12974","30564","Murrayville","GA","Gainesville","Hall County",232421
"12975","95139","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",907585
"12976","49920","Crystal Falls","MI","","Iron County",110459
"12977","40067","Simpsonville","KY","Louisville/Jefferson County","Shelby County",247111
"12978","98631","Long Beach","WA","","Pacific County",229760
"12979","45628","Frankfort","OH","Chillicothe","Ross County",134592
"12980","52772","Tipton","IA","","Cedar County",165204
"12981","72933","Charleston","AR","","Franklin County",102532
"12982","30558","Maysville","GA","","Banks County",177953
"12983","5450","Enosburg","VT","Burlington-South Burlington","Franklin County",182011
"12984","46511","Culver","IN","Plymouth","Marshall County",191564
"12985","8826","Lebanon Township","NJ","New York-Newark-Jersey City","Hunterdon County",361337
"12986","52031","Bellevue","IA","","Jackson County",193422
"12987","30563","Mount Airy","GA","Cornelia","Habersham County",161460
"12988","15135","Elizabeth Township","PA","Pittsburgh","Allegheny County",140720
"12989","24184","Wirtz","VA","Roanoke","Franklin County",284603
"12990","59068","Red Lodge","MT","Billings","Carbon County",300381
"12991","3070","New Boston","NH","Manchester-Nashua","Hillsborough County",352218
"12992","94005","Brisbane","CA","San Francisco-Oakland-Hayward","San Mateo County",992358
"12993","71001","Arcadia","LA","","Bienville Parish",60111
"12994","6248","Hebron","CT","Hartford-West Hartford-East Hartford","Tolland County",273810
"12995","5143","Chester","VT","Claremont-Lebanon","Windsor County",215304
"12996","28480","Wrightsville Beach","NC","Wilmington","New Hanover County",912260
"12997","22849","Shenandoah","VA","","Page County",150924
"12998","67871","Scott City","KS","","Scott County",177200
"12999","29583","Pamplico","SC","Florence","Florence County",78775
"13000","32619","Bell","FL","Gainesville","Gilchrist County",140677
"13001","20714","North Beach","MD","Washington-Arlington-Alexandria","Calvert County",283834
"13002","14801","Town of Addison","NY","Corning","Steuben County",95830
"13003","16121","Farrell","PA","Youngstown-Warren-Boardman","Mercer County",45920
"13004","2556","North Falmouth","MA","Barnstable Town","Barnstable County",559076
"13005","44254","Lodi","OH","Cleveland-Elyria","Medina County",163934
"13006","38256","Springville","TN","Paris","Henry County",108745
"13007","18947","Plumstead Township","PA","Philadelphia-Camden-Wilmington","Bucks County",454090
"13008","26143","Elizabeth","WV","Parkersburg-Vienna","Wirt County",71861
"13009","81652","Silt","CO","Glenwood Springs","Garfield County",348930
"13010","6026","East Granby","CT","Hartford-West Hartford-East Hartford","Hartford County",261430
"13011","56352","Melrose","MN","St. Cloud","Stearns County",192267
"13012","30521","Carnesville","GA","","Franklin County",165517
"13013","14131","Ransomville","NY","Buffalo-Cheektowaga-Niagara Falls","Niagara County",181070
"13014","78373","Port Aransas","TX","Corpus Christi","Nueces County",326985
"13015","65051","Linn","MO","Jefferson City","Osage County",148875
"13016","35586","Sulligent","AL","","Lamar County",68286
"13017","6250","Mansfield","CT","Hartford-West Hartford-East Hartford","Tolland County",219001
"13018","38006","Bells","TN","Jackson","Crockett County",105517
"13019","10507","Town of Bedford","NY","New York-Newark-Jersey City","Westchester County",574716
"13020","65656","Galena","MO","Branson","Stone County",158336
"13021","98257","La Conner","WA","Mount Vernon-Anacortes","Skagit County",395831
"13022","42053","Kevil","KY","Paducah","McCracken County",108875
"13023","16025","Donegal Township","PA","Pittsburgh","Butler County",153867
"13024","4578","Wiscasset","ME","","Lincoln County",212590
"13025","44280","Valley City","OH","Cleveland-Elyria","Medina County",305197
"13026","18610","Tunkhannock Township","PA","East Stroudsburg","Monroe County",164505
"13027","74954","Roland","OK","Fort Smith","Sequoyah County",98452
"13028","8730","Brielle","NJ","New York-Newark-Jersey City","Monmouth County",654817
"13029","76633","China Spring","TX","Waco","McLennan County",308262
"13030","35175","Union Grove","AL","Albertville","Marshall County",144390
"13031","28386","Rennert","NC","Lumberton","Robeson County",66286
"13032","53119","Eagle","WI","Milwaukee-Waukesha-West Allis","Waukesha County",314255
"13033","98339","Port Hadlock","WA","","Jefferson County",281318
"13034","76557","Moody","TX","Waco","McLennan County",156140
"13035","2108","Boston","MA","Boston-Cambridge-Newton","Suffolk County",1316212
"13036","37353","Mc Donald","TN","Cleveland","Bradley County",226373
"13037","24064","Blue Ridge","VA","Roanoke","Botetourt County",209257
"13038","59230","Glasgow","MT","","Valley County",153693
"13039","72521","Cave City","AR","","Sharp County",84457
"13040","16056","Clinton Township","PA","Pittsburgh","Butler County",238154
"13041","88352","Tularosa","NM","Alamogordo","Otero County",100880
"13042","21087","Kingsville","MD","Baltimore-Columbia-Towson","Baltimore County",397871
"13043","5089","Windsor","VT","Claremont-Lebanon","Windsor County",178467
"13044","72131","Quitman","AR","","Cleburne County",136936
"13045","12143","Town of Coeymans","NY","Albany-Schenectady-Troy","Albany County",187405
"13046","53061","New Holstein","WI","Appleton","Calumet County",171479
"13047","98251","Gold Bar","WA","Seattle-Tacoma-Bellevue","Snohomish County",325579
"13048","67550","Larned","KS","","Pawnee County",58774
"13049","53033","Richfield","WI","Milwaukee-Waukesha-West Allis","Washington County",330543
"13050","78619","Driftwood","TX","Austin-Round Rock","Hays County",610692
"13051","93721","Fresno","CA","Fresno","Fresno County",117119
"13052","17814","Benton Township","PA","Scranton--Wilkes-Barre--Hazleton","Lackawanna County",164148
"13053","65689","Cabool","MO","","Texas County",111174
"13054","4743","Fort Kent","ME","","Aroostook County",114214
"13055","54612","Arcadia","WI","","Trempealeau County",150517
"13056","25506","Branchland","WV","Huntington-Ashland","Lincoln County",65905
"13057","32145","Hastings","FL","Jacksonville","Saint Johns County",153610
"13058","3101","Manchester","NH","Manchester-Nashua","Hillsborough County",261062
"13059","32950","Malabar","FL","Palm Bay-Melbourne-Titusville","Brevard County",346107
"13060","2557","Oak Bluffs","MA","Vineyard Haven","Dukes County",656425
"13061","33031","Homestead","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",469802
"13062","48049","North Street","MI","Detroit-Warren-Dearborn","Saint Clair County",187803
"13063","12885","Town Of Thurman","NY","Glens Falls","Warren County",155666
"13064","31554","Nicholls","GA","Douglas","Coffee County",106630
"13065","97458","Myrtle Point","OR","Coos Bay","Coos County",185286
"13066","84648","Nephi","UT","Provo-Orem","Juab County",276791
"13067","74965","Westville","OK","","Adair County",87216
"13068","78962","Weimar","TX","","Colorado County",162022
"13069","32502","Pensacola","FL","Pensacola-Ferry Pass-Brent","Escambia County",180421
"13070","18041","East Greenville","PA","Philadelphia-Camden-Wilmington","Montgomery County",220536
"13071","63740","Chaffee","MO","Sikeston","Scott County",100927
"13072","62615","Auburn","IL","Springfield","Sangamon County",132842
"13073","38619","Como","MS","","Panola County",91186
"13074","71423","Dry Prong","LA","Alexandria","Grant Parish",142899
"13075","3032","Auburn","NH","Boston-Cambridge-Newton","Rockingham County",397705
"13076","82636","Evansville","WY","Casper","Natrona County",217822
"13077","6359","North Stonington","CT","Norwich-New London","New London County",257794
"13078","46538","Leesburg","IN","Warsaw","Kosciusko County",239114
"13079","28356","Linden","NC","Fayetteville","Cumberland County",189604
"13080","28351","Laurel Hill","NC","Laurinburg","Scotland County",56838
"13081","29832","Johnston","SC","Augusta-Richmond County","Edgefield County",95165
"13082","28636","Hiddenite","NC","Hickory-Lenoir-Morganton","Alexander County",142665
"13083","79401","Lubbock","TX","Lubbock","Lubbock County",97220
"13084","78203","San Antonio","TX","San Antonio-New Braunfels","Bexar County",151437
"13085","71837","Fouke","AR","Texarkana","Miller County",98596
"13086","27379","Yanceyville","NC","","Caswell County",94102
"13087","5255","Manchester","VT","Bennington","Bennington County",317977
"13088","43080","Utica","OH","Columbus","Licking County",153714
"13089","74864","Prague","OK","Oklahoma City","Lincoln County",97881
"13090","62561","Riverton","IL","Springfield","Sangamon County",144759
"13091","71968","Royal","AR","Hot Springs","Garland County",176246
"13092","98443","Waller","WA","Seattle-Tacoma-Bellevue","Pierce County",391301
"13093","2639","Dennis","MA","Barnstable Town","Barnstable County",337789
"13094","37705","Andersonville","TN","Knoxville","Anderson County",211874
"13095","73527","Cache","OK","Lawton","Comanche County",123309
"13096","16142","Wilmington Township","PA","New Castle","Lawrence County",182959
"13097","17527","Salisbury Township","PA","Lancaster","Lancaster County",294067
"13098","29069","Lamar","SC","Florence","Darlington County",74479
"13099","72941","Lavaca","AR","Fort Smith","Sebastian County",135638
"13100","31771","Norman Park","GA","Moultrie","Colquitt County",108098
"13101","52247","Kalona","IA","Iowa City","Washington County",219908
"13102","84624","Delta","UT","","Millard County",180292
"13103","59741","Manhattan","MT","Bozeman","Gallatin County",415379
"13104","38865","Rienzi","MS","Corinth","Alcorn County",100983
"13105","48320","Keego Harbor","MI","Detroit-Warren-Dearborn","Oakland County",187960
"13106","53097","Mequon","WI","Milwaukee-Waukesha-West Allis","Ozaukee County",435987
"13107","56364","Pierz","MN","","Morrison County",220949
"13108","35619","Danville","AL","Decatur","Morgan County",133678
"13109","46121","Coatesville","IN","Indianapolis-Carmel-Anderson","Putnam County",193324
"13110","4055","Naples","ME","Portland-South Portland","Cumberland County",227951
"13111","14546","Wheatland","NY","Rochester","Monroe County",155041
"13112","85321","Ajo","AZ","Tucson","Pima County",72621
"13113","15824","Snyder Township","PA","","Jefferson County",98709
"13114","23063","Goochland","VA","Richmond","Goochland County",223703
"13115","32431","Cottondale","FL","","Jackson County",89304
"13116","36576","Silverhill","AL","Daphne-Fairhope-Foley","Baldwin County",185157
