"","zip","state","state_name","city","x2020_01","region","division"
"4223","23236","VA","Virginia","Chesterfield",246651,"South","South Atlantic"
"4224","30028","GA","Georgia","Cumming",297582,"South","South Atlantic"
"4225","33408","FL","Florida","North Palm Beach",390756,"South","South Atlantic"
"4226","48390","MI","Michigan","Commerce",226600,"Midwest","East North Central"
"4227","75224","TX","Texas","Dallas",178702,"South","West South Central"
"4228","64030","MO","Missouri","Grandview",132575,"Midwest","West North Central"
"4229","85396","AZ","Arizona","Buckeye",311393,"West","Mountain"
"4230","85119","AZ","Arizona","Apache Junction",273520,"West","Mountain"
"4231","2115","MA","Massachusetts","Boston",803790,"Northeast","New England"
"4232","4005","ME","Maine","Biddeford",292018,"Northeast","New England"
"4233","88012","NM","New Mexico","Las Cruces",172120,"West","Mountain"
"4234","60510","IL","Illinois","Batavia",297161,"Midwest","East North Central"
"4235","76001","TX","Texas","Arlington",242253,"South","West South Central"
"4236","76033","TX","Texas","Cleburne",175940,"South","West South Central"
"4237","8005","NJ","New Jersey","Barnegat Township",256307,"Northeast","Middle Atlantic"
"4238","25177","WV","West Virginia","Saint Albans",96538,"South","South Atlantic"
"4239","75240","TX","Texas","Dallas",278863,"South","West South Central"
"4240","64138","MO","Missouri","Raytown",127218,"Midwest","West North Central"
"4241","34691","FL","Florida","Holiday",125917,"South","South Atlantic"
"4242","91354","CA","California","Santa Clarita",597872,"West","Pacific"
"4243","1605","MA","Massachusetts","Worcester",264010,"Northeast","New England"
"4244","91101","CA","California","Pasadena",611609,"West","Pacific"
"4245","73119","OK","Oklahoma","Oklahoma City",61408,"South","West South Central"
"4246","55318","MN","Minnesota","Chaska",330412,"Midwest","West North Central"
"4247","6514","CT","Connecticut","Hamden",184363,"Northeast","New England"
"4248","7501","NJ","New Jersey","Paterson",254199,"Northeast","Middle Atlantic"
"4249","55429","MN","Minnesota","Brooklyn Center",229238,"Midwest","West North Central"
"4250","95117","CA","California","San Jose",1287871,"West","Pacific"
"4251","48433","MI","Michigan","Flushing",156268,"Midwest","East North Central"
"4252","38135","TN","Tennessee","Bartlett",205400,"South","East South Central"
"4253","70634","LA","Louisiana","Deridder",162537,"South","West South Central"
"4254","45244","OH","Ohio","Dry Run",267560,"Midwest","East North Central"
"4255","93706","CA","California","Fresno",155373,"West","Pacific"
"4256","55068","MN","Minnesota","Rosemount",310753,"Midwest","West North Central"
"4257","43206","OH","Ohio","Columbus",196831,"Midwest","East North Central"
"4258","76708","TX","Texas","Waco",142125,"South","West South Central"
"4259","66604","KS","Kansas","Topeka",96901,"Midwest","West North Central"
"4260","33496","FL","Florida","Boca Raton",372672,"South","South Atlantic"
"4261","80516","CO","Colorado","Erie",529447,"West","Mountain"
"4262","75241","TX","Texas","Dallas",148127,"South","West South Central"
"4263","78023","TX","Texas","Helotes",324089,"South","West South Central"
"4264","32966","FL","Florida","Vero Beach",212537,"South","South Atlantic"
"4265","32539","FL","Florida","Crestview",173777,"South","South Atlantic"
"4266","29527","SC","South Carolina","Conway",156348,"South","South Atlantic"
"4267","27028","NC","North Carolina","Mocksville",164222,"South","South Atlantic"
"4268","95818","CA","California","Sacramento",566100,"West","Pacific"
"4269","53403","WI","Wisconsin","Mount Pleasant",220566,"Midwest","East North Central"
"4270","22408","VA","Virginia","Fredericksburg",289853,"South","South Atlantic"
"4271","68127","NE","Nebraska","Omaha",189813,"Midwest","West North Central"
"4272","30143","GA","Georgia","Jasper",245391,"South","South Atlantic"
"4273","8055","NJ","New Jersey","Medford Township",342275,"Northeast","Middle Atlantic"
"4274","65775","MO","Missouri","West Plains",129106,"Midwest","West North Central"
"4275","29169","SC","South Carolina","West Columbia",147102,"South","South Atlantic"
"4276","47203","IN","Indiana","Columbus",191950,"Midwest","East North Central"
"4277","62864","IL","Illinois","Mount Vernon",93139,"Midwest","East North Central"
"4278","32963","FL","Florida","Vero Beach",617264,"South","South Atlantic"
"4279","97201","OR","Oregon","Portland",561127,"West","Pacific"
"4280","32563","FL","Florida","Gulf Breeze",265987,"South","South Atlantic"
"4281","21771","MD","Maryland","Mount Airy",434678,"South","South Atlantic"
"4282","55427","MN","Minnesota","Golden Valley",279216,"Midwest","West North Central"
"4283","60077","IL","Illinois","Skokie",294612,"Midwest","East North Central"
"4284","97601","OR","Oregon","Klamath Falls",168169,"West","Pacific"
"4285","85024","AZ","Arizona","Phoenix",309331,"West","Mountain"
"4286","61350","IL","Illinois","Ottawa",124441,"Midwest","East North Central"
"4287","37355","TN","Tennessee","Manchester",160027,"South","East South Central"
"4288","37912","TN","Tennessee","Knoxville",151086,"South","East South Central"
"4289","48315","MI","Michigan","Shelby",329424,"Midwest","East North Central"
"4290","22802","VA","Virginia","Harrisonburg",197915,"South","South Atlantic"
"4291","6854","CT","Connecticut","Norwalk",267106,"Northeast","New England"
"4292","92782","CA","California","Tustin",805664,"West","Pacific"
"4293","40205","KY","Kentucky","Louisville",294311,"South","East South Central"
"4294","41051","KY","Kentucky","Independence",202469,"South","East South Central"
"4295","93933","CA","California","Marina",627007,"West","Pacific"
"4296","48238","MI","Michigan","Detroit",27365,"Midwest","East North Central"
"4297","77047","TX","Texas","Houston",171818,"South","West South Central"
"4298","39056","MS","Mississippi","Clinton",156723,"South","East South Central"
"4299","38583","TN","Tennessee","Sparta",130723,"South","East South Central"
"4300","57006","SD","South Dakota","Brookings",210349,"Midwest","West North Central"
"4301","98112","WA","Washington","Seattle",1265174,"West","Pacific"
"4302","98685","WA","Washington","Vancouver",416377,"West","Pacific"
"4303","30533","GA","Georgia","Dahlonega",218475,"South","South Atlantic"
"4304","92081","CA","California","Vista",577483,"West","Pacific"
"4305","20708","MD","Maryland","Laurel",357224,"South","South Atlantic"
"4306","8520","NJ","New Jersey","East Windsor Township",278916,"Northeast","Middle Atlantic"
"4307","85132","AZ","Arizona","Florence",206175,"West","Mountain"
"4308","54130","WI","Wisconsin","Kaukauna",186340,"Midwest","East North Central"
"4309","49006","MI","Michigan","Kalamazoo",155361,"Midwest","East North Central"
"4310","89142","NV","Nevada","Las Vegas",237612,"West","Mountain"
"4311","22902","VA","Virginia","Charlottesville",313368,"South","South Atlantic"
"4312","34982","FL","Florida","Fort Pierce",164136,"South","South Atlantic"
"4313","49036","MI","Michigan","Coldwater",136957,"Midwest","East North Central"
"4314","35640","AL","Alabama","Hartselle",140740,"South","East South Central"
"4315","75082","TX","Texas","Richardson",372322,"South","West South Central"
"4316","91006","CA","California","Arcadia",965863,"West","Pacific"
"4317","31410","GA","Georgia","Wilmington Island",294691,"South","South Atlantic"
"4318","20152","VA","Virginia","Chantilly",584353,"South","South Atlantic"
"4319","75766","TX","Texas","Jacksonville",109323,"South","West South Central"
"4320","90712","CA","California","Lakewood",599057,"West","Pacific"
"4321","37303","TN","Tennessee","Athens",142137,"South","East South Central"
"4322","47408","IN","Indiana","Bloomington",242935,"Midwest","East North Central"
"4323","47591","IN","Indiana","Vincennes",101307,"Midwest","East North Central"
"4324","70592","LA","Louisiana","Youngsville",205292,"South","West South Central"
"4325","30345","GA","Georgia","Chamblee",455425,"South","South Atlantic"
"4326","76504","TX","Texas","Temple",114724,"South","West South Central"
"4327","98901","WA","Washington","Yakima",211924,"West","Pacific"
"4328","46815","IN","Indiana","Fort Wayne",150252,"Midwest","East North Central"
"4329","88203","NM","New Mexico","Roswell",81251,"West","Mountain"
"4330","28658","NC","North Carolina","Newton",151069,"South","South Atlantic"
"4331","34116","FL","Florida","Naples",270174,"South","South Atlantic"
"4332","34974","FL","Florida","Okeechobee",148548,"South","South Atlantic"
"4333","32308","FL","Florida","Tallahassee",229775,"South","South Atlantic"
"4334","32003","FL","Florida","Fleming Island",285355,"South","South Atlantic"
"4335","46628","IN","Indiana","South Bend",95355,"Midwest","East North Central"
"4336","46304","IN","Indiana","Chesterton",219111,"Midwest","East North Central"
"4337","38632","MS","Mississippi","Hernando",224615,"South","East South Central"
"4338","70131","LA","Louisiana","New Orleans",182863,"South","West South Central"
"4339","98221","WA","Washington","Anacortes",503373,"West","Pacific"
"4340","11413","NY","New York","New York",509566,"Northeast","Middle Atlantic"
"4341","60642","IL","Illinois","Chicago",471304,"Midwest","East North Central"
"4342","44483","OH","Ohio","Warren",73833,"Midwest","East North Central"
"4343","76209","TX","Texas","Denton",204766,"South","West South Central"
"4344","32701","FL","Florida","Altamonte Springs",197903,"South","South Atlantic"
"4345","85737","AZ","Arizona","Oro Valley",324502,"West","Mountain"
"4346","98037","WA","Washington","Lynnwood",537819,"West","Pacific"
"4347","19142","PA","Pennsylvania","Philadelphia",81575,"Northeast","Middle Atlantic"
"4348","48167","MI","Michigan","Northville",349998,"Midwest","East North Central"
"4349","33625","FL","Florida","Citrus Park",259515,"South","South Atlantic"
"4350","33629","FL","Florida","Tampa",610978,"South","South Atlantic"
"4351","31794","GA","Georgia","Tifton",119600,"South","South Atlantic"
"4352","7039","NJ","New Jersey","Livingston",606523,"Northeast","Middle Atlantic"
"4353","97003","OR","Oregon","Beaverton",366910,"West","Pacific"
"4354","98405","WA","Washington","Tacoma",334740,"West","Pacific"
"4355","36109","AL","Alabama","Montgomery",103659,"South","East South Central"
"4356","68022","NE","Nebraska","Omaha",363907,"Midwest","West North Central"
"4357","55902","MN","Minnesota","Rochester",336741,"Midwest","West North Central"
"4358","48092","MI","Michigan","Warren",171864,"Midwest","East North Central"
"4359","98367","WA","Washington","Port Orchard",406118,"West","Pacific"
"4360","7013","NJ","New Jersey","Clifton",383004,"Northeast","Middle Atlantic"
"4361","60914","IL","Illinois","Bourbonnais",203039,"Midwest","East North Central"
"4362","35801","AL","Alabama","Huntsville",262037,"South","East South Central"
"4363","84117","UT","Utah","Holladay",465024,"West","Mountain"
"4364","40258","KY","Kentucky","Louisville",142313,"South","East South Central"
"4365","13088","NY","New York","Liverpool",142285,"Northeast","Middle Atlantic"
"4366","90605","CA","California","Whittier",533229,"West","Pacific"
"4367","85335","AZ","Arizona","El Mirage",219060,"West","Mountain"
"4368","30296","GA","Georgia","Riverdale",147366,"South","South Atlantic"
"4369","60185","IL","Illinois","West Chicago",240712,"Midwest","East North Central"
"4370","92284","CA","California","Yucca Valley",215372,"West","Pacific"
"4371","95492","CA","California","Windsor",646335,"West","Pacific"
"4372","34639","FL","Florida","Land O Lakes",262529,"South","South Atlantic"
"4373","88005","NM","New Mexico","Las Cruces",165626,"West","Mountain"
"4374","33993","FL","Florida","Cape Coral",221864,"South","South Atlantic"
"4375","67601","KS","Kansas","Hays",178946,"Midwest","West North Central"
"4376","33967","FL","Florida","Fort Myers",238086,"South","South Atlantic"
"4377","92653","CA","California","Laguna Hills",770943,"West","Pacific"
"4378","55378","MN","Minnesota","Savage",334991,"Midwest","West North Central"
"4379","92883","CA","California","Corona",504669,"West","Pacific"
"4380","70805","LA","Louisiana","Baton Rouge",55224,"South","West South Central"
"4381","80817","CO","Colorado","Fountain",281799,"West","Mountain"
"4382","32967","FL","Florida","Vero Beach",239314,"South","South Atlantic"
"4383","28786","NC","North Carolina","Waynesville",205204,"South","South Atlantic"
"4384","43085","OH","Ohio","Worthington",295548,"Midwest","East North Central"
"4385","60018","IL","Illinois","Des Plaines",265584,"Midwest","East North Central"
"4386","60655","IL","Illinois","Chicago",242139,"Midwest","East North Central"
"4387","90404","CA","California","Santa Monica",1052825,"West","Pacific"
"4388","49509","MI","Michigan","Wyoming",158367,"Midwest","East North Central"
"4389","38119","TN","Tennessee","Memphis",207941,"South","East South Central"
"4390","70130","LA","Louisiana","New Orleans",385084,"South","West South Central"
"4391","22153","VA","Virginia","Springfield",552455,"South","South Atlantic"
"4392","62650","IL","Illinois","Jacksonville",104614,"Midwest","East North Central"
"4393","2760","MA","Massachusetts","North Attleboro",379840,"Northeast","New England"
"4394","94609","CA","California","Oakland",1069656,"West","Pacific"
"4395","53225","WI","Wisconsin","Milwaukee",135764,"Midwest","East North Central"
"4396","68803","NE","Nebraska","Grand Island",190410,"Midwest","West North Central"
"4397","33314","FL","Florida","Davie",247158,"South","South Atlantic"
"4398","98110","WA","Washington","Bainbridge Island",856973,"West","Pacific"
"4399","91752","CA","California","Eastvale",535546,"West","Pacific"
"4400","17901","PA","Pennsylvania","Pottsville",78830,"Northeast","Middle Atlantic"
"4401","76110","TX","Texas","Fort Worth",162328,"South","West South Central"
"4402","35160","AL","Alabama","Talladega",83015,"South","East South Central"
"4403","98531","WA","Washington","Centralia",248200,"West","Pacific"
"4404","43215","OH","Ohio","Columbus",305507,"Midwest","East North Central"
"4405","40222","KY","Kentucky","Louisville",282388,"South","East South Central"
"4406","60187","IL","Illinois","Wheaton",335239,"Midwest","East North Central"
"4407","11003","NY","New York","Elmont",488478,"Northeast","Middle Atlantic"
"4408","78738","TX","Texas","Bee Cave",601240,"South","West South Central"
